transaction_id,user_id,account_id,payment_type,amount,status,timestamp
T409,U1012,A2047,Wire,165.14,completed,2026-02-26 13:13:18
T410,U498,A1513,Card,74.89,completed,2026-02-19 10:42:28
T411,U2017,A2828,Card,508.89,completed,2026-02-28 20:02:30
T412,U1179,A2089,Wire,217.15,completed,2026-02-04 08:44:43
T413,U2921,A2375,Card,158.68,completed,2026-02-08 04:14:24
T414,U1721,A1020,ACH,254.63,completed,2026-02-28 13:13:23
T415,U1745,A11,ACH,896.66,completed,2026-02-18 20:33:07
T416,U1165,A155,ACH,27.28,completed,2026-02-19 18:44:49
T417,U602,A80,Card,1093.26,completed,2026-02-03 03:36:27
T418,U2552,A2926,ACH,373.94,completed,2026-02-27 08:55:38
T419,U320,A928,Wire,1704.49,completed,2026-02-05 23:40:56
T420,U679,A1851,Wire,380.7,completed,2026-02-23 13:37:27
T421,U2031,A2817,Wire,366.03,completed,2026-02-18 04:41:57
T422,U2516,A2207,ACH,834.72,failed,2026-02-24 23:17:23
T423,U307,A2218,Card,701.82,completed,2026-02-16 13:55:46
T424,U2279,A1265,Wire,29.34,completed,2026-02-20 14:27:36
T425,U778,A1954,Card,224.84,completed,2026-02-06 05:54:30
T426,U2467,A916,Card,21.95,failed,2026-02-02 17:54:29
T427,U1792,A2199,Card,1144.97,completed,2026-02-07 10:43:11
T428,U1943,A370,Wire,669.85,completed,2026-02-25 23:53:02
T429,U208,A242,Wire,32.72,completed,2026-02-04 14:33:51
T430,U1969,A148,Wire,219.74,completed,2026-02-16 03:07:19
T431,U2499,A1086,ACH,801.63,completed,2026-02-24 22:07:30
T432,U664,A493,Wire,130.42,completed,2026-02-17 17:21:02
T433,U2174,A2106,ACH,804.92,completed,2026-02-25 12:42:19
T434,U2471,A2314,ACH,232.96,completed,2026-02-18 03:26:31
T435,U2870,A1049,Wire,485.49,completed,2026-02-28 21:18:13
T436,U2421,A649,Card,2432.57,completed,2026-02-02 02:04:32
T437,U1423,A1345,Card,1605.91,pending,2026-02-26 05:42:35
T438,U853,A133,Card,1557.95,completed,2026-02-22 08:17:02
T439,U1502,A2502,ACH,1150.74,completed,2026-02-24 18:16:45
T440,U2660,A228,ACH,457.18,completed,2026-02-24 01:18:29
T441,U1290,A1249,ACH,124.53,completed,2026-02-17 09:27:06
T442,U90,A2148,ACH,95.0,completed,2026-02-28 14:45:06
T443,U208,A2624,ACH,1580.8,completed,2026-02-24 12:09:07
T444,U91,A248,Wire,90.26,completed,2026-02-26 03:30:24
T445,U230,A2674,Wire,873.09,completed,2026-02-25 01:54:05
T446,U1906,A1380,ACH,53.68,completed,2026-02-12 05:02:15
T447,U2064,A2539,Card,116.36,completed,2026-02-06 04:24:15
T448,U1807,A2760,Wire,346.18,completed,2026-02-23 01:59:35
T449,U2437,A2477,Card,381.25,failed,2026-02-27 13:50:31
T450,U2078,A1079,Card,645.74,pending,2026-02-25 04:12:58
T451,U574,A2572,Card,72.74,completed,2026-02-27 00:16:01
T452,U782,A1855,Wire,362.01,completed,2026-02-07 16:19:58
T453,U1548,A571,Card,221.66,completed,2026-02-28 11:06:24
T454,U1299,A2606,Wire,425.33,completed,2026-02-01 14:21:09
T455,U646,A217,ACH,912.19,completed,2026-02-20 09:00:58
T456,U2219,A2897,Wire,436.17,completed,2026-02-25 23:30:15
T457,U265,A541,Card,1545.96,completed,2026-02-17 19:36:03
T458,U899,A1955,Wire,268.54,completed,2026-02-08 17:08:29
T459,U1687,A1449,Wire,386.37,completed,2026-02-10 09:42:52
T460,U1048,A1139,ACH,42.85,completed,2026-02-08 23:11:40
T461,U2057,A1102,Wire,251.79,completed,2026-02-07 20:03:32
T462,U2952,A1490,Card,361.9,completed,2026-02-27 07:23:52
T463,U2668,A2871,Card,1243.05,completed,2026-02-19 08:49:40
T464,U1432,A134,ACH,679.24,failed,2026-02-28 23:22:37
T465,U1538,A2693,Card,353.87,completed,2026-02-02 07:29:05
T466,U527,A662,Card,469.05,completed,2026-02-13 12:10:32
T467,U1086,A1906,Card,635.46,completed,2026-02-23 13:19:01
T468,U2598,A714,ACH,773.24,failed,2026-02-04 12:13:15
T469,U2085,A468,Wire,109.23,completed,2026-02-09 23:18:07
T470,U1216,A2114,ACH,1139.53,completed,2026-02-19 11:50:52
T471,U1428,A2119,Wire,62.95,failed,2026-02-21 00:54:26
T472,U1993,A2766,Wire,503.35,completed,2026-02-28 07:30:08
T473,U2753,A1340,Card,241.89,completed,2026-02-03 12:54:13
T474,U1362,A1964,ACH,363.05,completed,2026-02-12 03:58:54
T475,U473,A1129,Wire,130.22,pending,2026-02-05 22:57:01
T476,U201,A1945,ACH,589.57,completed,2026-02-03 11:56:21
T477,U623,A2821,Wire,364.64,failed,2026-02-17 12:07:19
T478,U1235,A451,Card,278.2,completed,2026-02-17 09:44:49
T479,U1948,A1883,Wire,764.2,completed,2026-02-14 03:40:21
T480,U1026,A1970,ACH,108.0,completed,2026-02-21 19:44:15
T481,U856,A228,Card,417.8,completed,2026-02-06 06:31:05
T482,U905,A1510,Wire,620.56,completed,2026-02-20 21:31:50
T483,U2534,A1839,Card,1187.09,completed,2026-02-24 18:26:58
T484,U2340,A914,ACH,415.28,completed,2026-02-07 14:51:51
T485,U320,A551,Card,375.08,failed,2026-02-20 09:47:55
T486,U991,A230,Wire,345.23,completed,2026-02-09 06:51:55
T487,U2188,A668,Wire,31.12,failed,2026-02-24 23:18:57
T488,U1886,A2054,ACH,254.91,completed,2026-02-12 23:28:50
T489,U330,A529,Wire,541.79,completed,2026-02-07 13:34:28
T490,U914,A1068,ACH,358.5,completed,2026-02-09 04:56:20
T491,U1280,A2320,Card,620.1,completed,2026-02-01 05:30:36
T492,U957,A2065,Wire,290.58,completed,2026-02-04 18:43:31
T493,U2216,A1565,Wire,745.94,completed,2026-02-07 22:26:30
T494,U1145,A1941,Card,17.1,completed,2026-02-14 21:01:04
T495,U1753,A1490,ACH,336.62,completed,2026-02-05 20:36:14
T496,U1640,A178,Card,953.95,completed,2026-02-24 00:14:51
T497,U2779,A1624,Card,467.41,completed,2026-02-25 21:30:54
T498,U422,A593,Wire,76.95,completed,2026-02-11 05:56:48
T499,U667,A163,Card,678.62,completed,2026-02-15 21:54:21
T500,U371,A367,Card,575.12,completed,2026-02-04 13:32:39
T501,U1903,A2921,Wire,977.28,completed,2026-02-13 00:07:18
T502,U1339,A1159,Wire,86.32,completed,2026-02-17 07:37:46
T503,U2324,A1248,ACH,381.01,completed,2026-02-04 00:25:34
T504,U956,A490,ACH,1062.26,completed,2026-02-18 21:30:21
T505,U1102,A475,ACH,430.02,completed,2026-02-23 05:57:14
T506,U1923,A325,ACH,541.49,completed,2026-02-24 14:37:54
T507,U1579,A1101,ACH,658.59,completed,2026-02-20 09:54:13
T508,U447,A876,ACH,951.61,completed,2026-02-24 05:50:52
T509,U2230,A2220,Wire,1022.48,failed,2026-02-20 07:05:31
T510,U946,A598,ACH,199.04,completed,2026-02-23 00:31:54
T511,U710,A628,ACH,346.03,completed,2026-02-08 11:12:58
T512,U2820,A1515,ACH,395.77,completed,2026-02-02 15:08:21
T513,U356,A1570,ACH,467.97,failed,2026-02-05 07:57:12
T514,U983,A1001,Card,753.46,completed,2026-02-05 08:35:49
T515,U832,A2274,Card,209.87,completed,2026-02-25 07:41:17
T516,U1415,A439,Card,92.27,completed,2026-02-18 05:09:03
T517,U882,A2607,Card,25.02,completed,2026-02-02 09:47:53
T518,U2416,A496,Wire,137.61,completed,2026-02-02 09:24:03
T519,U2788,A1754,Wire,178.83,failed,2026-02-23 08:21:41
T520,U1915,A123,Wire,1097.94,completed,2026-02-12 11:42:47
T521,U265,A1579,Wire,300.73,completed,2026-02-16 20:09:18
T522,U118,A49,Card,1043.83,completed,2026-02-26 12:11:56
T523,U720,A2616,ACH,55.21,completed,2026-02-05 10:26:17
T524,U533,A2794,Card,231.72,completed,2026-02-26 19:21:43
T525,U226,A2774,Wire,608.26,completed,2026-02-17 04:18:39
T526,U2155,A583,Wire,92.17,completed,2026-02-14 00:15:28
T527,U1057,A118,Card,2.71,completed,2026-02-10 01:22:36
T528,U780,A1168,Card,127.82,failed,2026-02-25 10:23:02
T529,U561,A2002,ACH,10.5,completed,2026-02-26 09:17:53
T530,U2430,A2484,Card,532.87,failed,2026-02-15 08:47:45
T531,U1422,A140,ACH,70.81,completed,2026-02-27 05:03:33
T532,U442,A1665,ACH,468.94,failed,2026-02-17 03:26:06
T533,U1674,A2526,Card,37.27,pending,2026-02-10 13:43:27
T534,U1897,A1914,Wire,384.82,completed,2026-02-26 00:52:42
T535,U135,A1230,Wire,911.89,completed,2026-02-24 11:28:06
T536,U960,A1692,Card,1417.91,completed,2026-02-02 02:05:18
T537,U385,A1266,Card,641.87,failed,2026-02-26 11:14:48
T538,U2038,A2265,Wire,88.61,completed,2026-02-27 21:15:24
T539,U433,A2517,Wire,1064.61,completed,2026-02-13 13:57:56
T540,U2982,A2819,Wire,156.41,completed,2026-02-22 11:18:05
T541,U1256,A1849,Card,419.8,failed,2026-02-07 03:54:12
T542,U82,A1440,Card,652.53,failed,2026-02-17 15:20:22
T543,U1630,A2718,ACH,428.54,completed,2026-02-13 15:14:27
T544,U223,A721,Wire,360.59,completed,2026-02-22 02:20:46
T545,U545,A2698,Wire,480.85,failed,2026-02-02 02:12:01
T546,U172,A719,ACH,482.59,completed,2026-02-19 06:14:30
T547,U740,A1164,Wire,288.96,completed,2026-02-10 11:25:27
T548,U1449,A2078,ACH,82.6,pending,2026-02-08 09:41:26
T549,U307,A2041,Wire,1123.61,completed,2026-02-19 20:37:40
T550,U1489,A736,Card,163.99,completed,2026-02-13 21:36:23
T551,U1627,A2995,ACH,420.9,completed,2026-02-26 18:42:04
T552,U870,A275,Card,526.12,completed,2026-02-02 21:24:48
T553,U720,A383,ACH,2466.4,pending,2026-02-19 01:03:39
T554,U459,A2763,Card,89.81,completed,2026-02-18 15:53:52
T555,U348,A1575,Wire,127.78,completed,2026-02-17 14:57:33
T556,U2272,A2523,ACH,288.16,failed,2026-02-03 08:52:29
T557,U2224,A1287,Card,221.02,completed,2026-02-16 21:35:29
T558,U992,A2641,ACH,677.01,completed,2026-02-01 06:49:37
T559,U1133,A1795,Card,485.28,completed,2026-02-20 11:41:29
T560,U1016,A621,Wire,15.31,completed,2026-02-12 22:04:38
T561,U1885,A544,Card,172.96,completed,2026-02-01 17:52:13
T562,U1558,A84,Wire,264.49,completed,2026-02-17 20:34:58
T563,U1620,A2982,Card,273.16,failed,2026-02-24 05:00:48
T564,U286,A2146,Wire,1667.23,completed,2026-02-09 18:31:03
T565,U2680,A789,ACH,752.62,completed,2026-02-06 18:16:14
T566,U239,A559,ACH,1280.68,completed,2026-02-13 16:57:21
T567,U1255,A2961,Wire,5.47,completed,2026-02-16 01:19:03
T568,U482,A580,Card,1710.04,completed,2026-02-17 16:05:22
T569,U2652,A1386,ACH,862.6,completed,2026-02-23 11:49:23
T570,U878,A1437,Wire,1460.64,completed,2026-02-06 09:46:03
T571,U2446,A129,Card,532.83,completed,2026-02-28 14:01:31
T572,U2540,A1250,Wire,680.6,completed,2026-02-11 05:37:40
T573,U1852,A712,Wire,225.29,failed,2026-02-05 00:50:39
T574,U75,A2911,Card,75.58,failed,2026-02-28 10:01:07
T575,U614,A2211,ACH,129.31,completed,2026-02-03 02:27:03
T576,U702,A1546,ACH,363.41,completed,2026-02-13 16:38:24
T577,U2103,A1207,Wire,215.05,completed,2026-02-04 00:54:59
T578,U2768,A894,Card,154.42,completed,2026-02-26 17:50:30
T579,U1115,A1206,ACH,139.27,completed,2026-02-19 07:15:39
T580,U2567,A923,Wire,2602.41,completed,2026-02-22 06:31:28
T581,U2163,A832,Card,1322.93,completed,2026-02-05 16:09:44
T582,U1201,A1289,Card,95.15,completed,2026-02-02 23:45:53
T583,U558,A1341,ACH,248.22,failed,2026-02-11 10:38:00
T584,U1202,A921,ACH,142.69,completed,2026-02-01 07:29:38
T585,U36,A271,Wire,1567.26,completed,2026-02-28 13:15:05
T586,U2286,A2268,Card,324.57,completed,2026-02-01 01:46:22
T587,U2107,A345,Wire,388.24,completed,2026-02-28 23:55:21
T588,U2435,A1983,Card,304.58,completed,2026-02-06 13:57:07
T589,U2903,A2424,Card,821.17,completed,2026-02-27 19:06:44
T590,U2255,A683,Wire,720.26,completed,2026-02-12 22:59:40
T591,U2670,A1952,Wire,2227.43,completed,2026-02-12 20:51:11
T592,U302,A757,Wire,321.57,completed,2026-02-01 17:23:25
T593,U2903,A1673,Wire,514.49,completed,2026-02-17 02:16:19
T594,U21,A2520,ACH,188.16,failed,2026-02-05 15:24:40
T595,U2627,A946,ACH,365.75,completed,2026-02-23 23:35:27
T596,U2183,A1658,ACH,717.08,pending,2026-02-06 05:55:30
T597,U2272,A987,Card,216.72,completed,2026-02-03 12:38:05
T598,U192,A2312,ACH,12.69,completed,2026-02-18 12:22:53
T599,U1161,A1088,ACH,245.22,completed,2026-02-26 13:52:39
T600,U1355,A689,Wire,11.33,completed,2026-02-17 15:29:54
T601,U1051,A1941,Card,300.5,completed,2026-02-01 17:53:44
T602,U2124,A2885,Wire,208.18,completed,2026-02-24 14:24:09
T603,U1315,A2015,Wire,1710.05,completed,2026-02-19 13:51:38
T604,U2408,A1872,Wire,400.33,completed,2026-02-10 18:51:55
T605,U1381,A2408,ACH,122.4,completed,2026-02-28 02:28:01
T606,U2427,A1720,Card,175.9,completed,2026-02-03 16:25:17
T607,U461,A309,Wire,169.32,completed,2026-02-19 22:46:15
T608,U1480,A1880,Wire,196.85,completed,2026-02-28 14:31:46
T609,U761,A1342,Wire,594.23,completed,2026-02-26 02:32:49
T610,U1983,A741,Card,500.23,completed,2026-02-20 13:15:51
T611,U2422,A1144,Wire,457.58,completed,2026-02-14 07:23:47
T612,U2887,A1378,Card,196.61,completed,2026-02-16 03:55:54
T613,U2699,A1533,Wire,367.43,completed,2026-02-05 19:58:37
T614,U1081,A546,Card,600.44,completed,2026-02-26 05:06:10
T615,U1314,A2610,Wire,2216.0,completed,2026-02-24 02:02:11
T616,U119,A2624,Wire,239.67,completed,2026-02-13 01:59:46
T617,U150,A1572,Card,52.26,completed,2026-02-14 11:18:56
T618,U394,A2406,Wire,1031.23,completed,2026-02-27 00:44:11
T619,U2031,A588,ACH,49.76,completed,2026-02-12 05:55:45
T620,U2143,A2264,Wire,808.97,failed,2026-02-05 11:13:02
T621,U690,A1749,Wire,356.38,completed,2026-02-04 00:59:09
T622,U2789,A1637,Wire,100.64,completed,2026-02-08 00:53:16
T623,U127,A2891,Wire,1089.62,completed,2026-02-13 19:00:47
T624,U57,A2126,Card,3524.83,completed,2026-02-24 14:43:19
T625,U1100,A1068,Wire,1216.4,completed,2026-02-28 02:11:05
T626,U997,A675,Card,1505.39,completed,2026-02-20 06:42:16
T627,U786,A2232,ACH,161.08,completed,2026-02-03 01:22:40
T628,U307,A1767,Card,1786.45,completed,2026-02-19 08:22:12
T629,U2985,A1969,ACH,196.19,completed,2026-02-09 14:21:17
T630,U2778,A1881,Wire,242.31,completed,2026-02-26 19:01:47
T631,U387,A382,ACH,379.16,completed,2026-02-10 11:45:42
T632,U85,A917,Wire,249.1,completed,2026-02-23 00:03:20
T633,U23,A1753,Wire,934.81,completed,2026-02-14 22:29:39
T634,U914,A1407,Wire,199.04,completed,2026-02-05 10:37:52
T635,U2805,A2322,ACH,84.52,completed,2026-02-10 18:04:17
T636,U2697,A2366,Wire,691.64,completed,2026-02-18 12:26:54
T637,U2939,A16,Wire,640.55,failed,2026-02-20 05:50:17
T638,U593,A846,Wire,180.89,failed,2026-02-10 19:33:44
T639,U672,A121,Wire,12.5,completed,2026-02-15 10:15:03
T640,U2074,A21,Card,141.27,completed,2026-02-12 13:49:22
T641,U726,A131,ACH,1076.81,completed,2026-02-15 12:18:44
T642,U298,A70,ACH,113.44,completed,2026-02-15 15:28:05
T643,U100,A1276,ACH,5.63,completed,2026-02-28 03:10:13
T644,U1247,A60,Card,491.16,completed,2026-02-15 23:55:35
T645,U469,A2870,Card,461.06,completed,2026-02-27 15:11:02
T646,U339,A195,Card,610.27,failed,2026-02-15 15:06:40
T647,U2309,A1852,Wire,598.73,failed,2026-02-23 15:22:42
T648,U1421,A577,Wire,208.83,completed,2026-02-20 06:33:14
T649,U1715,A1379,ACH,684.44,completed,2026-02-26 22:51:17
T650,U1958,A320,Wire,163.3,completed,2026-02-03 14:46:53
T651,U2263,A1105,Wire,75.08,completed,2026-02-01 15:35:06
T652,U218,A1418,Card,84.88,completed,2026-02-16 18:48:06
T653,U2915,A1318,Wire,704.89,completed,2026-02-15 05:18:23
T654,U1388,A2709,Wire,594.63,completed,2026-02-14 05:03:28
T655,U973,A2965,Wire,933.65,completed,2026-02-11 02:48:52
T656,U590,A1487,Card,56.01,failed,2026-02-23 01:47:41
T657,U2587,A2049,Card,389.73,completed,2026-02-03 02:00:36
T658,U1128,A2556,Wire,1353.0,completed,2026-02-25 18:20:25
T659,U1564,A2436,Wire,279.01,completed,2026-02-27 23:17:26
T660,U524,A2051,ACH,137.67,completed,2026-02-17 14:29:17
T661,U2043,A1931,Card,951.86,completed,2026-02-27 13:08:53
T662,U597,A1401,ACH,954.11,completed,2026-02-16 21:55:06
T663,U1433,A538,Card,439.04,completed,2026-02-08 20:08:47
T664,U2854,A1297,ACH,1241.22,completed,2026-02-22 09:30:55
T665,U2609,A959,Card,370.92,completed,2026-02-17 06:03:25
T666,U1238,A1613,Card,39.42,completed,2026-02-09 12:19:22
T667,U2251,A2434,Wire,99.08,completed,2026-02-13 08:34:50
T668,U558,A2858,Card,1177.02,completed,2026-02-10 15:42:56
T669,U113,A1521,Wire,22.63,completed,2026-02-14 19:51:46
T670,U1892,A626,Card,1012.88,completed,2026-02-22 02:45:26
T671,U681,A1792,Card,751.88,completed,2026-02-14 22:07:14
T672,U970,A2163,ACH,251.31,pending,2026-02-04 13:29:55
T673,U132,A693,ACH,343.62,completed,2026-02-10 14:34:12
T674,U327,A1639,Wire,1408.2,completed,2026-02-21 20:08:01
T675,U2376,A296,ACH,336.13,completed,2026-02-21 05:05:09
T676,U2821,A2465,Card,183.48,completed,2026-02-15 13:24:23
T677,U1615,A2514,Card,125.68,completed,2026-02-08 22:43:45
T678,U2276,A2345,Wire,95.7,completed,2026-02-05 13:01:08
T679,U2975,A2871,Wire,52.36,completed,2026-02-26 19:26:23
T680,U61,A1275,Wire,246.11,completed,2026-02-09 08:10:47
T681,U950,A2540,Card,1126.01,completed,2026-02-13 21:12:27
T682,U1553,A2136,Card,382.44,completed,2026-02-27 17:01:59
T683,U2856,A165,Wire,153.87,completed,2026-02-22 13:06:47
T684,U1029,A2240,ACH,891.85,failed,2026-02-07 01:03:00
T685,U1497,A2246,ACH,963.85,completed,2026-02-04 17:17:13
T686,U1788,A1016,Wire,353.44,completed,2026-02-05 22:29:21
T687,U1915,A833,Card,33.93,completed,2026-02-05 14:15:34
T688,U2390,A2826,Wire,48.51,completed,2026-02-01 00:51:11
T689,U370,A2471,Wire,107.36,completed,2026-02-15 05:54:34
T690,U2220,A2996,Wire,315.8,completed,2026-02-25 21:44:17
T691,U919,A1297,Wire,348.13,completed,2026-02-14 08:46:25
T692,U847,A348,Card,1509.05,completed,2026-02-18 19:06:44
T693,U2353,A1937,ACH,154.96,completed,2026-02-08 01:17:42
T694,U2552,A2990,Wire,135.22,failed,2026-02-23 10:06:27
T695,U743,A2369,Wire,267.02,completed,2026-02-08 20:56:19
T696,U2573,A471,ACH,735.37,completed,2026-02-28 04:10:20
T697,U2003,A1927,Wire,129.12,completed,2026-02-12 12:00:43
T698,U968,A2833,ACH,431.28,completed,2026-02-14 18:51:17
T699,U470,A2604,ACH,450.73,completed,2026-02-01 16:58:15
T700,U2256,A360,Wire,506.73,completed,2026-02-02 03:27:21
T701,U1425,A1573,ACH,31.52,completed,2026-02-09 19:33:50
T702,U1244,A581,ACH,421.45,failed,2026-02-17 07:21:23
T703,U565,A771,Card,8.28,failed,2026-02-20 20:25:42
T704,U2067,A2572,ACH,83.1,failed,2026-02-24 19:49:51
T705,U1353,A155,Card,626.25,completed,2026-02-23 01:07:07
T706,U2811,A299,Wire,1691.53,completed,2026-02-03 02:33:44
T707,U2487,A2071,ACH,45.69,completed,2026-02-14 07:47:56
T708,U1281,A632,ACH,367.44,completed,2026-02-01 14:55:48
T709,U2381,A1344,ACH,522.36,completed,2026-02-09 05:43:32
T710,U1256,A1147,ACH,1153.33,completed,2026-02-01 07:46:54
T711,U290,A2922,Card,1420.96,completed,2026-02-18 03:03:56
T712,U401,A1007,ACH,244.64,completed,2026-02-07 22:58:48
T713,U1619,A1386,Wire,1231.02,completed,2026-02-19 22:17:02
T714,U2822,A1452,ACH,60.71,completed,2026-02-28 16:09:23
T715,U1236,A1987,ACH,191.66,completed,2026-02-01 04:23:01
T716,U1942,A1433,ACH,149.87,completed,2026-02-02 14:06:20
T717,U997,A1766,ACH,110.75,completed,2026-02-19 17:17:50
T718,U484,A1868,ACH,88.08,failed,2026-02-03 14:45:33
T719,U1813,A201,ACH,659.02,completed,2026-02-22 00:24:38
T720,U109,A325,Card,147.26,completed,2026-02-02 21:51:20
T721,U1530,A25,Card,1552.9,completed,2026-02-24 09:11:31
T722,U2037,A2742,ACH,1519.54,completed,2026-02-10 04:15:03
T723,U1521,A136,Card,136.03,completed,2026-02-16 13:46:26
T724,U75,A557,ACH,420.83,failed,2026-02-03 18:54:15
T725,U1382,A592,Wire,219.09,completed,2026-02-19 02:37:16
T726,U2164,A852,ACH,341.74,failed,2026-02-12 02:38:12
T727,U2175,A2579,Wire,127.4,completed,2026-02-18 00:24:46
T728,U2959,A1748,Card,913.75,completed,2026-02-02 03:29:07
T729,U2935,A1641,Wire,29.93,completed,2026-02-17 12:30:42
T730,U140,A2603,Card,150.56,completed,2026-02-11 07:21:02
T731,U2383,A1766,Card,227.43,completed,2026-02-16 02:26:58
T732,U1634,A2475,Card,360.21,failed,2026-02-06 17:12:04
T733,U2678,A2065,Wire,0.93,failed,2026-02-08 14:01:34
T734,U537,A2129,Card,90.2,completed,2026-02-19 07:44:53
T735,U1433,A1261,Card,424.57,completed,2026-02-28 21:21:32
T736,U2694,A1954,ACH,11.73,completed,2026-02-24 22:45:41
T737,U2853,A1546,ACH,254.94,completed,2026-02-21 08:42:14
T738,U27,A838,ACH,2062.61,completed,2026-02-15 13:19:14
T739,U2201,A2870,Card,343.75,completed,2026-02-09 06:31:48
T740,U835,A967,ACH,429.75,completed,2026-02-03 08:38:26
T741,U1764,A1000,Wire,296.28,completed,2026-02-02 09:32:31
T742,U47,A1015,Wire,411.71,completed,2026-02-26 13:15:59
T743,U2548,A940,ACH,116.02,failed,2026-02-28 12:37:37
T744,U468,A1422,Wire,656.97,completed,2026-02-14 16:03:26
T745,U692,A1868,Wire,497.54,completed,2026-02-22 02:32:56
T746,U567,A2338,ACH,5.69,completed,2026-02-15 09:08:45
T747,U1160,A2642,ACH,910.61,completed,2026-02-01 03:14:05
T748,U2573,A18,ACH,846.22,completed,2026-02-20 09:49:30
T749,U1441,A1610,Wire,584.15,completed,2026-02-16 16:15:46
T750,U2328,A2954,Card,1426.88,failed,2026-02-10 20:54:32
T751,U559,A1474,Wire,185.77,completed,2026-02-28 13:09:04
T752,U1820,A2839,Card,834.27,completed,2026-02-13 23:40:08
T753,U1870,A2255,ACH,16.86,completed,2026-02-13 16:52:50
T754,U61,A2389,Wire,966.05,completed,2026-02-27 14:08:07
T755,U452,A24,Card,1117.91,completed,2026-02-28 12:19:43
T756,U2205,A2312,Card,43.47,completed,2026-02-14 10:25:08
T757,U2719,A2684,ACH,414.67,completed,2026-02-07 01:12:36
T758,U1657,A2445,ACH,618.04,completed,2026-02-05 22:59:33
T759,U1705,A2169,ACH,254.47,completed,2026-02-05 19:22:40
T760,U2693,A1962,ACH,506.79,completed,2026-02-11 11:13:21
T761,U1439,A2111,Card,586.04,failed,2026-02-03 21:14:13
T762,U8,A399,ACH,2.77,completed,2026-02-07 14:13:30
T763,U452,A83,ACH,1470.87,completed,2026-02-13 06:52:40
T764,U87,A2371,Wire,51.39,completed,2026-02-18 18:37:17
T765,U159,A1386,Card,462.25,pending,2026-02-15 19:28:05
T766,U1034,A1736,Card,280.08,completed,2026-02-03 05:23:23
T767,U52,A399,Card,149.5,completed,2026-02-16 13:25:49
T768,U44,A1080,ACH,418.76,completed,2026-02-04 15:01:03
T769,U1780,A2731,Wire,1050.91,completed,2026-02-15 11:23:37
T770,U281,A826,Wire,402.95,completed,2026-02-15 20:33:45
T771,U1551,A458,Wire,25.08,completed,2026-02-22 19:35:59
T772,U436,A1407,Wire,726.93,completed,2026-02-27 14:44:16
T773,U665,A200,Card,406.15,completed,2026-02-15 21:31:57
T774,U2062,A47,Wire,792.04,completed,2026-02-16 01:54:52
T775,U1032,A1410,ACH,26.3,completed,2026-02-20 01:42:12
T776,U1839,A1453,Wire,1039.64,completed,2026-02-01 23:46:43
T777,U2344,A83,Card,192.68,completed,2026-02-22 23:50:24
T778,U2863,A2794,ACH,713.26,failed,2026-02-12 02:25:54
T779,U1391,A606,ACH,384.27,completed,2026-02-12 10:45:37
T780,U308,A880,Wire,301.32,completed,2026-02-11 09:38:15
T781,U2083,A2733,ACH,1454.15,completed,2026-02-19 12:58:41
T782,U1566,A261,ACH,603.58,completed,2026-02-03 14:12:13
T783,U96,A1393,ACH,140.47,completed,2026-02-14 10:47:01
T784,U2085,A1096,Card,877.63,completed,2026-02-28 13:37:41
T785,U171,A1604,Wire,416.0,completed,2026-02-01 05:07:32
T786,U868,A2813,Card,690.81,completed,2026-02-21 16:51:31
