case_id,transaction_id,issue_type,status,resolution_time_hours
C3010,T20826,duplicate,resolved,43
C3011,T20829,refund,resolved,32
C3012,T20835,pending_payment,resolved,66
C3013,T20840,failed_payment,resolved,47
C3014,T20843,refund,resolved,42
C3015,T20846,failed_payment,resolved,20
C3016,T20851,duplicate,resolved,28
C3017,T20862,pending_payment,resolved,41
C3018,T20869,duplicate,resolved,70
C3019,T20907,pending_payment,resolved,18
C3020,T20913,pending_payment,resolved,53
C3021,T20921,refund,resolved,4
C3022,T20923,refund,resolved,66
C3023,T20944,pending_payment,resolved,60
C3024,T20956,failed_payment,resolved,53
C3025,T20962,duplicate,resolved,24
C3026,T20972,failed_payment,resolved,59
C3027,T20980,refund,resolved,15
C3028,T20982,refund,resolved,71
C3029,T20987,pending_payment,resolved,42
C3030,T20988,refund,resolved,69
C3031,T20991,failed_payment,resolved,20
C3032,T20994,duplicate,resolved,41
C3033,T20999,pending_payment,resolved,4
C3034,T21002,duplicate,resolved,17
C3035,T21021,failed_payment,resolved,66
C3036,T21025,pending_payment,resolved,13
C3037,T21027,pending_payment,resolved,31
C3038,T21031,failed_payment,resolved,67
C3039,T21033,duplicate,resolved,39
C3040,T21061,failed_payment,resolved,10
C3041,T21065,pending_payment,resolved,5
C3042,T21073,duplicate,resolved,15
C3043,T21076,refund,resolved,70
C3044,T21080,pending_payment,resolved,18
C3045,T21088,pending_payment,resolved,67
C3046,T21090,pending_payment,resolved,50
C3047,T21091,failed_payment,resolved,15
C3048,T21100,pending_payment,resolved,69
C3049,T21101,refund,resolved,17
C3050,T21102,failed_payment,resolved,68
C3051,T21113,duplicate,resolved,11
C3052,T21120,pending_payment,resolved,5
C3053,T21125,duplicate,resolved,24
C3054,T21134,refund,resolved,48
C3055,T21138,duplicate,resolved,7
C3056,T21140,failed_payment,resolved,59
C3057,T21147,duplicate,resolved,19
C3058,T21149,pending_payment,resolved,10
C3059,T21152,duplicate,resolved,59
C3060,T21194,duplicate,resolved,57
C3061,T21195,failed_payment,resolved,31
C3062,T21196,pending_payment,resolved,40
C3063,T21211,failed_payment,resolved,2
C3064,T21213,pending_payment,resolved,52
C3065,T21214,refund,resolved,38
C3066,T21219,duplicate,resolved,33
C3067,T21221,failed_payment,resolved,58
C3068,T21233,pending_payment,resolved,44
C3069,T21241,failed_payment,resolved,53
C3070,T21245,pending_payment,resolved,3
C3071,T21247,failed_payment,resolved,53
C3072,T21258,failed_payment,resolved,51
C3073,T21260,pending_payment,resolved,49
C3074,T21266,duplicate,open,0
C3075,T21269,failed_payment,resolved,47
C3076,T21280,pending_payment,resolved,56
C3077,T21287,pending_payment,resolved,2
C3078,T21321,pending_payment,resolved,8
C3079,T21324,failed_payment,resolved,29
C3080,T21332,pending_payment,resolved,36
C3081,T21344,pending_payment,resolved,19
C3082,T21370,duplicate,open,0
C3083,T21374,failed_payment,resolved,14
C3084,T21380,failed_payment,resolved,60
C3085,T21384,failed_payment,resolved,7
C3086,T21397,refund,resolved,68
C3087,T21425,pending_payment,resolved,70
C3088,T21429,duplicate,resolved,48
C3089,T21432,pending_payment,resolved,65
C3090,T21435,refund,resolved,20
C3091,T21441,duplicate,resolved,47
C3092,T21449,refund,resolved,38
C3093,T21451,duplicate,resolved,45
C3094,T21452,refund,resolved,21
C3095,T21459,refund,resolved,3
C3096,T21462,failed_payment,resolved,42
C3097,T21467,refund,resolved,71
C3098,T21476,pending_payment,resolved,47
C3099,T21484,duplicate,resolved,72
C3100,T21485,failed_payment,resolved,40
C3101,T21493,failed_payment,resolved,36
C3102,T21497,pending_payment,resolved,21
C3103,T21504,refund,resolved,45
C3104,T21511,refund,resolved,53
C3105,T21512,refund,resolved,52
C3106,T21513,pending_payment,resolved,55
C3107,T21516,refund,resolved,58
C3108,T21519,pending_payment,resolved,9
C3109,T21530,refund,resolved,8
C3110,T21535,refund,open,0
C3111,T21547,refund,resolved,34
C3112,T21554,failed_payment,resolved,68
C3113,T21556,refund,resolved,23
C3114,T21565,refund,resolved,62
C3115,T21571,duplicate,resolved,1
C3116,T21578,pending_payment,resolved,36
C3117,T21580,duplicate,resolved,30
C3118,T21583,duplicate,resolved,31
C3119,T21591,failed_payment,resolved,30
C3120,T21594,failed_payment,resolved,49
C3121,T21605,pending_payment,resolved,59
C3122,T21614,duplicate,resolved,64
C3123,T21615,failed_payment,resolved,12
C3124,T21618,failed_payment,resolved,18
C3125,T21622,refund,resolved,8
C3126,T21625,failed_payment,resolved,5
C3127,T21656,refund,resolved,45
C3128,T21662,failed_payment,open,0
C3129,T21664,duplicate,resolved,12
C3130,T21673,failed_payment,resolved,36
C3131,T21679,pending_payment,resolved,32
C3132,T21681,failed_payment,resolved,19
C3133,T21682,pending_payment,resolved,13
C3134,T21684,duplicate,resolved,58
C3135,T21702,duplicate,resolved,46
C3136,T21707,failed_payment,resolved,31
C3137,T21714,failed_payment,resolved,66
C3138,T21719,duplicate,resolved,65
C3139,T21725,refund,resolved,69
C3140,T21726,failed_payment,resolved,8
C3141,T21730,refund,resolved,2
C3142,T21737,duplicate,resolved,68
C3143,T21747,pending_payment,resolved,41
C3144,T21752,refund,resolved,62
C3145,T21755,refund,resolved,48
C3146,T21771,duplicate,resolved,56
C3147,T21774,refund,resolved,8
C3148,T21790,refund,resolved,17
C3149,T21793,pending_payment,resolved,21
C3150,T21801,duplicate,resolved,16
C3151,T21805,refund,resolved,15
C3152,T21810,refund,resolved,15
C3153,T21811,failed_payment,resolved,60
C3154,T21819,duplicate,resolved,26
C3155,T21824,refund,resolved,16
C3156,T21843,failed_payment,resolved,16
C3157,T21844,pending_payment,resolved,14
C3158,T21847,failed_payment,resolved,72
C3159,T21866,refund,resolved,67
C3160,T21885,refund,resolved,17
C3161,T21892,refund,resolved,24
C3162,T21899,refund,resolved,71
C3163,T21903,duplicate,resolved,55
C3164,T21909,failed_payment,resolved,25
C3165,T21912,pending_payment,resolved,66
C3166,T21913,failed_payment,resolved,68
C3167,T21930,duplicate,resolved,57
C3168,T21937,duplicate,resolved,21
C3169,T21952,refund,resolved,56
C3170,T21955,duplicate,resolved,24
C3171,T21964,failed_payment,resolved,71
C3172,T21968,pending_payment,resolved,24
C3173,T21973,failed_payment,resolved,54
C3174,T21974,pending_payment,resolved,8
C3175,T21994,refund,resolved,30
C3176,T22004,duplicate,resolved,17
C3177,T22027,refund,resolved,61
C3178,T22034,failed_payment,resolved,34
C3179,T22037,refund,resolved,72
C3180,T22038,pending_payment,resolved,31
C3181,T22041,pending_payment,resolved,21
C3182,T22050,failed_payment,resolved,19
C3183,T22065,failed_payment,resolved,43
C3184,T22093,refund,resolved,36
C3185,T22107,pending_payment,resolved,72
C3186,T22137,duplicate,resolved,63
C3187,T22138,failed_payment,resolved,17
C3188,T22160,pending_payment,resolved,18
C3189,T22173,duplicate,resolved,5
C3190,T22177,duplicate,resolved,46
C3191,T22183,failed_payment,resolved,63
C3192,T22188,refund,resolved,10
C3193,T22189,failed_payment,resolved,47
C3194,T22199,pending_payment,resolved,12
C3195,T22222,duplicate,resolved,69
C3196,T22233,failed_payment,resolved,9
C3197,T22235,refund,resolved,50
C3198,T22240,duplicate,resolved,52
C3199,T22250,pending_payment,resolved,55
C3200,T22254,pending_payment,resolved,70
C3201,T22259,refund,resolved,48
C3202,T22262,duplicate,resolved,45
C3203,T22267,pending_payment,resolved,70
C3204,T22272,refund,resolved,46
C3205,T22278,duplicate,resolved,21
C3206,T22301,pending_payment,resolved,47
C3207,T22317,duplicate,resolved,18
C3208,T22323,duplicate,resolved,62
C3209,T22324,refund,resolved,12
C3210,T22330,pending_payment,resolved,46
C3211,T22338,failed_payment,resolved,17
C3212,T22342,pending_payment,resolved,53
C3213,T22343,pending_payment,resolved,61
C3214,T22345,refund,resolved,39
C3215,T22347,duplicate,resolved,59
C3216,T22351,refund,resolved,70
C3217,T22352,pending_payment,resolved,71
C3218,T22358,duplicate,resolved,18
C3219,T22361,duplicate,resolved,59
C3220,T22362,refund,resolved,20
C3221,T22366,refund,resolved,17
C3222,T22369,pending_payment,resolved,10
C3223,T22382,duplicate,resolved,68
C3224,T22407,pending_payment,resolved,40
C3225,T22409,failed_payment,resolved,61
C3226,T22421,refund,resolved,1
C3227,T22429,duplicate,resolved,47
C3228,T22431,failed_payment,resolved,38
C3229,T22436,duplicate,resolved,60
C3230,T22440,pending_payment,resolved,58
C3231,T22465,refund,resolved,60
C3232,T22467,refund,resolved,61
C3233,T22469,pending_payment,resolved,67
C3234,T22471,refund,resolved,52
C3235,T22472,failed_payment,resolved,37
C3236,T22475,refund,resolved,24
C3237,T22478,failed_payment,resolved,11
C3238,T22479,duplicate,resolved,47
C3239,T22481,pending_payment,resolved,27
C3240,T22482,refund,resolved,31
C3241,T22490,refund,resolved,20
C3242,T22492,duplicate,resolved,26
C3243,T22503,pending_payment,resolved,13
C3244,T22516,pending_payment,resolved,35
C3245,T22521,pending_payment,resolved,55
C3246,T22522,refund,resolved,22
C3247,T22527,refund,resolved,54
C3248,T22528,pending_payment,resolved,60
C3249,T22542,pending_payment,resolved,29
C3250,T22546,pending_payment,resolved,33
C3251,T22550,failed_payment,resolved,36
C3252,T22554,failed_payment,open,0
C3253,T22556,failed_payment,resolved,62
C3254,T22557,duplicate,resolved,42
C3255,T22564,failed_payment,resolved,2
C3256,T22567,refund,resolved,12
C3257,T22569,pending_payment,resolved,21
C3258,T22576,pending_payment,resolved,25
C3259,T22579,refund,resolved,42
C3260,T22583,refund,resolved,54
C3261,T22586,duplicate,resolved,50
C3262,T22589,refund,resolved,44
C3263,T22603,failed_payment,resolved,65
C3264,T22604,pending_payment,open,0
C3265,T22605,refund,resolved,18
C3266,T22610,refund,resolved,66
C3267,T22612,pending_payment,resolved,26
C3268,T22617,pending_payment,resolved,2
C3269,T22619,pending_payment,resolved,71
C3270,T22634,refund,resolved,70
C3271,T22639,refund,resolved,28
C3272,T22643,refund,resolved,51
C3273,T22664,pending_payment,resolved,5
C3274,T22669,duplicate,resolved,63
C3275,T22670,failed_payment,resolved,60
C3276,T22671,failed_payment,resolved,53
C3277,T22674,pending_payment,resolved,15
C3278,T22676,refund,resolved,47
C3279,T22697,failed_payment,resolved,61
C3280,T22704,failed_payment,resolved,32
C3281,T22705,pending_payment,resolved,17
C3282,T22711,duplicate,resolved,27
C3283,T22715,failed_payment,resolved,31
C3284,T22719,refund,resolved,16
C3285,T22745,duplicate,resolved,9
C3286,T22746,failed_payment,resolved,39
C3287,T22748,duplicate,resolved,16
C3288,T22758,failed_payment,resolved,4
C3289,T22766,failed_payment,resolved,38
C3290,T22780,refund,resolved,67
C3291,T22782,failed_payment,resolved,10
C3292,T22788,refund,resolved,39
C3293,T22798,refund,resolved,55
C3294,T22803,failed_payment,resolved,28
C3295,T22807,duplicate,resolved,2
C3296,T22810,duplicate,resolved,65
C3297,T22823,failed_payment,resolved,33
C3298,T22827,failed_payment,resolved,34
C3299,T22837,pending_payment,resolved,13
C3300,T22849,refund,resolved,67
C3301,T22868,pending_payment,resolved,41
C3302,T22878,failed_payment,resolved,50
C3303,T22887,refund,resolved,18
C3304,T22898,failed_payment,resolved,28
C3305,T22902,duplicate,resolved,40
C3306,T22926,pending_payment,resolved,56
C3307,T22928,failed_payment,resolved,62
C3308,T22930,duplicate,open,0
C3309,T22935,pending_payment,resolved,70
C3310,T22941,duplicate,resolved,53
C3311,T22942,duplicate,resolved,72
C3312,T22949,pending_payment,resolved,37
C3313,T22950,pending_payment,resolved,9
C3314,T22952,pending_payment,resolved,42
C3315,T22965,pending_payment,resolved,29
C3316,T22972,refund,resolved,11
C3317,T22983,pending_payment,resolved,33
C3318,T23001,refund,resolved,65
C3319,T23009,failed_payment,resolved,14
C3320,T23021,pending_payment,resolved,57
C3321,T23030,pending_payment,resolved,25
C3322,T23035,refund,resolved,47
C3323,T23039,failed_payment,resolved,68
C3324,T23045,failed_payment,resolved,19
C3325,T23048,duplicate,resolved,10
C3326,T23051,pending_payment,resolved,42
C3327,T23053,duplicate,resolved,62
C3328,T23064,failed_payment,resolved,58
C3329,T23076,pending_payment,resolved,12
C3330,T23081,refund,resolved,11
C3331,T23089,duplicate,resolved,21
C3332,T23091,refund,resolved,57
C3333,T23092,duplicate,resolved,32
C3334,T23101,refund,resolved,23
C3335,T23103,refund,resolved,29
C3336,T23109,pending_payment,resolved,20
C3337,T23110,duplicate,resolved,67
C3338,T23115,duplicate,resolved,21
C3339,T23121,duplicate,resolved,5
C3340,T23123,duplicate,resolved,28
C3341,T23134,failed_payment,open,0
C3342,T23135,duplicate,open,0
C3343,T23156,pending_payment,resolved,11
C3344,T23167,failed_payment,resolved,6
C3345,T23176,failed_payment,resolved,72
C3346,T23179,duplicate,resolved,33
C3347,T23181,pending_payment,resolved,54
C3348,T23182,refund,resolved,63
C3349,T23199,refund,resolved,41
C3350,T23209,refund,resolved,18
C3351,T23213,refund,resolved,37
C3352,T23217,pending_payment,resolved,34
C3353,T23220,pending_payment,resolved,58
C3354,T23233,duplicate,resolved,20
C3355,T23239,refund,resolved,24
C3356,T23242,refund,resolved,57
C3357,T23250,refund,resolved,55
C3358,T23255,failed_payment,resolved,50
C3359,T23265,failed_payment,resolved,52
C3360,T23266,refund,resolved,49
C3361,T23268,pending_payment,resolved,44
C3362,T23269,failed_payment,resolved,24
C3363,T23270,refund,resolved,58
C3364,T23284,duplicate,resolved,31
C3365,T23285,refund,resolved,20
C3366,T23287,pending_payment,resolved,69
C3367,T23288,failed_payment,open,0
C3368,T23289,duplicate,resolved,55
C3369,T23293,duplicate,resolved,40
C3370,T23295,failed_payment,resolved,51
C3371,T23299,failed_payment,resolved,30
C3372,T23302,duplicate,resolved,67
C3373,T23311,refund,resolved,61
C3374,T23313,duplicate,resolved,64
C3375,T23325,refund,resolved,6
C3376,T23333,pending_payment,resolved,13
C3377,T23335,pending_payment,resolved,69
C3378,T23358,refund,resolved,56
C3379,T23365,duplicate,resolved,55
C3380,T23369,failed_payment,resolved,35
C3381,T23383,failed_payment,resolved,25
C3382,T23393,pending_payment,resolved,2
C3383,T23399,refund,resolved,27
C3384,T23408,failed_payment,resolved,4
C3385,T23421,pending_payment,resolved,42
C3386,T23432,duplicate,resolved,37
C3387,T23437,refund,resolved,60
C3388,T23438,failed_payment,resolved,8
C3389,T23464,failed_payment,resolved,8
C3390,T23471,pending_payment,resolved,20
C3391,T23476,refund,resolved,66
C3392,T23483,failed_payment,resolved,47
C3393,T23496,failed_payment,resolved,1
C3394,T23500,pending_payment,resolved,50
C3395,T23501,failed_payment,resolved,33
C3396,T23513,duplicate,resolved,50
C3397,T23517,refund,resolved,37
C3398,T23519,failed_payment,resolved,30
C3399,T23523,failed_payment,resolved,41
C3400,T23524,duplicate,resolved,45
C3401,T23526,duplicate,resolved,20
C3402,T23537,failed_payment,resolved,67
C3403,T23561,failed_payment,resolved,63
C3404,T23576,failed_payment,resolved,56
C3405,T23581,failed_payment,resolved,34
C3406,T23582,failed_payment,resolved,53
C3407,T23584,duplicate,resolved,21
C3408,T23587,failed_payment,resolved,43
C3409,T23589,duplicate,resolved,57
C3410,T23593,duplicate,resolved,64
C3411,T23596,duplicate,resolved,15
C3412,T23598,refund,resolved,17
C3413,T23600,pending_payment,resolved,57
C3414,T23606,failed_payment,resolved,7
C3415,T23614,refund,resolved,34
C3416,T23618,duplicate,resolved,2
C3417,T23633,failed_payment,resolved,49
C3418,T23651,duplicate,resolved,8
C3419,T23662,failed_payment,resolved,33
C3420,T23664,failed_payment,resolved,35
C3421,T23666,refund,resolved,30
C3422,T23667,pending_payment,resolved,12
C3423,T23680,pending_payment,resolved,3
C3424,T23684,pending_payment,resolved,44
C3425,T23685,pending_payment,resolved,32
C3426,T23689,pending_payment,resolved,18
C3427,T23691,duplicate,resolved,53
C3428,T23714,failed_payment,resolved,37
C3429,T23719,duplicate,resolved,40
C3430,T23730,failed_payment,resolved,17
C3431,T23733,duplicate,resolved,26
C3432,T23742,duplicate,resolved,32
C3433,T23743,pending_payment,resolved,17
C3434,T23744,refund,open,0
C3435,T23758,refund,resolved,4
C3436,T23764,duplicate,resolved,8
C3437,T23770,duplicate,resolved,2
C3438,T23774,failed_payment,resolved,52
C3439,T23793,refund,resolved,2
C3440,T23801,pending_payment,resolved,43
C3441,T23819,failed_payment,resolved,58
C3442,T23820,refund,resolved,7
C3443,T23827,failed_payment,resolved,49
C3444,T23834,failed_payment,resolved,57
C3445,T23836,refund,resolved,58
C3446,T23839,failed_payment,resolved,29
C3447,T23840,failed_payment,resolved,23
C3448,T23851,failed_payment,resolved,15
C3449,T23861,failed_payment,resolved,17
C3450,T23863,failed_payment,resolved,52
C3451,T23875,refund,resolved,72
C3452,T23884,failed_payment,resolved,36
C3453,T23888,refund,resolved,59
C3454,T23889,duplicate,resolved,50
C3455,T23900,refund,resolved,52
C3456,T23904,failed_payment,resolved,54
C3457,T23909,refund,resolved,66
C3458,T23910,pending_payment,resolved,40
C3459,T23921,pending_payment,resolved,11
C3460,T23930,refund,resolved,59
C3461,T23931,failed_payment,resolved,21
C3462,T23933,failed_payment,resolved,35
C3463,T23938,failed_payment,resolved,18
C3464,T23947,failed_payment,resolved,49
C3465,T23960,pending_payment,resolved,14
C3466,T23965,duplicate,resolved,49
C3467,T23970,failed_payment,resolved,12
C3468,T23974,refund,resolved,8
C3469,T23976,pending_payment,resolved,22
C3470,T23979,duplicate,resolved,11
C3471,T23984,pending_payment,resolved,3
C3472,T23988,refund,resolved,40
C3473,T23991,pending_payment,resolved,19
C3474,T23996,refund,resolved,33
C3475,T24002,duplicate,resolved,53
C3476,T24008,pending_payment,resolved,41
C3477,T24009,refund,resolved,60
C3478,T24019,refund,resolved,31
C3479,T24020,refund,resolved,71
C3480,T24030,pending_payment,resolved,59
C3481,T24034,duplicate,resolved,60
C3482,T24035,refund,resolved,41
C3483,T24040,failed_payment,resolved,15
C3484,T24046,refund,open,0
C3485,T24050,pending_payment,resolved,41
C3486,T24064,refund,resolved,31
C3487,T24068,duplicate,resolved,1
C3488,T24070,failed_payment,resolved,3
C3489,T24076,failed_payment,resolved,72
C3490,T24079,duplicate,resolved,27
C3491,T24087,pending_payment,resolved,57
C3492,T24088,pending_payment,resolved,47
C3493,T24090,pending_payment,resolved,5
C3494,T24095,refund,resolved,18
C3495,T24096,duplicate,resolved,35
C3496,T24105,duplicate,resolved,8
C3497,T24108,failed_payment,resolved,23
C3498,T24110,pending_payment,resolved,23
C3499,T24121,failed_payment,resolved,70
C3500,T24138,failed_payment,resolved,17
C3501,T24142,duplicate,resolved,39
C3502,T24145,failed_payment,resolved,26
C3503,T24154,failed_payment,resolved,49
C3504,T24164,pending_payment,resolved,25
C3505,T24181,pending_payment,resolved,58
C3506,T24196,failed_payment,resolved,71
C3507,T24221,refund,resolved,1
C3508,T24228,duplicate,resolved,15
C3509,T24239,refund,resolved,43
C3510,T24243,failed_payment,resolved,71
C3511,T24246,failed_payment,resolved,29
C3512,T24249,refund,resolved,34
C3513,T24251,failed_payment,resolved,41
C3514,T24290,refund,resolved,17
C3515,T24295,pending_payment,resolved,59
C3516,T24296,pending_payment,resolved,56
C3517,T24299,pending_payment,resolved,72
C3518,T24300,refund,resolved,68
C3519,T24302,failed_payment,resolved,69
C3520,T24306,pending_payment,resolved,31
C3521,T24307,duplicate,resolved,54
C3522,T24313,refund,resolved,41
C3523,T24316,duplicate,resolved,15
C3524,T24326,failed_payment,resolved,59
C3525,T24335,pending_payment,resolved,22
C3526,T24337,pending_payment,resolved,70
C3527,T24347,pending_payment,resolved,2
C3528,T24349,pending_payment,resolved,1
C3529,T24358,duplicate,resolved,21
C3530,T24360,refund,resolved,60
C3531,T24362,duplicate,resolved,5
C3532,T24364,pending_payment,resolved,14
C3533,T24370,failed_payment,resolved,47
C3534,T24372,failed_payment,resolved,50
C3535,T24401,pending_payment,resolved,47
C3536,T24407,duplicate,resolved,60
C3537,T24409,pending_payment,resolved,31
C3538,T24411,duplicate,resolved,67
C3539,T24412,refund,resolved,32
C3540,T24415,duplicate,resolved,19
C3541,T24423,refund,resolved,63
C3542,T24430,failed_payment,resolved,42
C3543,T24433,refund,resolved,44
C3544,T24434,refund,resolved,24
C3545,T24438,refund,resolved,41
C3546,T24440,refund,resolved,61
C3547,T24449,failed_payment,resolved,59
C3548,T24452,pending_payment,resolved,6
C3549,T24453,refund,resolved,19
C3550,T24455,pending_payment,resolved,36
C3551,T24456,failed_payment,resolved,29
C3552,T24459,duplicate,resolved,38
C3553,T24476,refund,resolved,35
C3554,T24480,duplicate,resolved,71
C3555,T24489,duplicate,resolved,67
C3556,T24502,refund,resolved,12
C3557,T24511,failed_payment,resolved,56
C3558,T24517,failed_payment,resolved,54
C3559,T24540,duplicate,resolved,18
C3560,T24542,refund,open,0
C3561,T24564,refund,resolved,26
C3562,T24566,failed_payment,resolved,71
C3563,T24572,duplicate,open,0
C3564,T24573,pending_payment,resolved,40
C3565,T24576,pending_payment,resolved,59
C3566,T24585,failed_payment,resolved,16
C3567,T24589,refund,resolved,36
C3568,T24605,pending_payment,resolved,37
C3569,T24611,duplicate,resolved,70
C3570,T24618,failed_payment,resolved,15
C3571,T24619,pending_payment,resolved,22
C3572,T24622,refund,resolved,41
C3573,T24634,pending_payment,resolved,61
C3574,T24637,failed_payment,resolved,11
C3575,T24656,failed_payment,resolved,28
C3576,T24676,refund,resolved,71
C3577,T24689,failed_payment,resolved,2
C3578,T24691,pending_payment,resolved,18
C3579,T24699,pending_payment,resolved,2
C3580,T24705,pending_payment,resolved,42
C3581,T24715,duplicate,resolved,37
C3582,T24719,duplicate,resolved,26
C3583,T24732,failed_payment,resolved,18
C3584,T24733,pending_payment,resolved,35
C3585,T24744,failed_payment,resolved,20
C3586,T24746,refund,resolved,13
C3587,T24760,failed_payment,resolved,47
C3588,T24765,duplicate,resolved,37
C3589,T24771,pending_payment,resolved,21
C3590,T24775,duplicate,resolved,57
C3591,T24776,failed_payment,resolved,59
C3592,T24780,failed_payment,resolved,10
C3593,T24786,refund,resolved,55
C3594,T24788,duplicate,resolved,63
C3595,T24791,refund,resolved,12
C3596,T24810,duplicate,resolved,71
C3597,T24815,refund,resolved,33
C3598,T24819,refund,resolved,3
C3599,T24829,pending_payment,resolved,37
C3600,T24834,duplicate,resolved,35
C3601,T24841,failed_payment,resolved,66
C3602,T24854,failed_payment,resolved,7
C3603,T24855,pending_payment,resolved,40
C3604,T24862,duplicate,resolved,44
C3605,T24870,failed_payment,resolved,26
C3606,T24882,pending_payment,resolved,4
C3607,T24892,failed_payment,resolved,34
C3608,T24902,pending_payment,resolved,7
C3609,T24911,refund,resolved,38
C3610,T24913,pending_payment,resolved,19
C3611,T24915,refund,resolved,10
C3612,T24917,refund,resolved,62
C3613,T24922,refund,resolved,36
C3614,T24924,failed_payment,resolved,35
C3615,T24943,pending_payment,resolved,49
C3616,T24950,pending_payment,resolved,15
C3617,T24953,pending_payment,resolved,71
C3618,T24965,duplicate,resolved,25
C3619,T24970,pending_payment,resolved,5
C3620,T24973,pending_payment,resolved,48
C3621,T24974,refund,resolved,42
C3622,T24978,pending_payment,resolved,58
C3623,T24988,pending_payment,resolved,51
C3624,T24989,duplicate,resolved,58
C3625,T24997,refund,resolved,44
