transaction_id,expected_amount,actual_amount,discrepancy_flag
T1049,85.09,0.0,True
T1050,227.32,227.32,False
T1051,600.4,600.4,False
T1052,245.41,245.41,False
T1053,660.69,660.69,False
T1054,1637.3,1131.09,True
T1055,299.9,299.9,False
T1056,144.06,144.06,False
T1057,437.5,437.5,False
T1058,1629.94,1629.94,False
T1059,70.78,70.78,False
T1060,223.47,223.47,False
T1061,447.54,447.54,False
T1062,799.46,799.46,False
T1063,255.06,0.0,True
T1064,894.73,0.0,True
T1065,106.97,154.95,True
T1066,87.21,87.21,False
T1067,554.13,554.13,False
T1068,462.98,462.98,False
T1069,601.93,601.93,False
T1070,828.6,828.6,False
T1071,700.48,700.48,False
T1072,176.99,176.99,False
T1073,755.26,755.26,False
T1074,273.58,273.58,False
T1075,120.76,120.76,False
T1076,1248.17,1248.17,False
T1077,227.22,227.22,False
T1078,77.55,77.55,False
T1079,382.88,382.88,False
T1080,700.83,700.83,False
T1081,5.53,5.53,False
T1082,303.46,303.46,False
T1083,1282.33,1282.33,False
T1084,721.82,721.82,False
T1085,1238.23,1238.23,False
T1086,442.83,442.83,False
T1087,325.21,325.21,False
T1088,105.06,105.06,False
T1089,7.6,7.6,False
T1090,614.38,614.38,False
T1091,1941.56,2863.73,True
T1092,1130.85,1130.85,False
T1093,36.26,36.26,False
T1094,82.81,82.81,False
T1095,101.5,101.5,False
T1096,1031.37,1031.37,False
T1097,1203.33,1203.33,False
T1098,76.44,76.44,False
T1099,763.37,763.37,False
T1100,75.28,75.28,False
T1101,65.01,65.01,False
T1102,1057.54,1057.54,False
T1103,58.45,58.45,False
T1104,102.82,102.82,False
T1105,482.2,482.2,False
T1106,812.13,812.13,False
T1107,1268.97,1268.97,False
T1108,404.77,404.77,False
T1109,179.22,179.22,False
T1110,237.27,237.27,False
T1111,638.84,638.84,False
T1112,178.81,178.81,False
T1113,597.13,597.13,False
T1114,254.27,254.27,False
T1115,78.02,78.02,False
T1116,233.27,233.27,False
T1117,1612.17,1612.17,False
T1118,426.88,426.88,False
T1119,220.93,0.0,True
T1120,108.17,108.17,False
T1121,282.32,282.32,False
T1122,1949.2,1949.2,False
T1123,188.57,188.57,False
T1124,104.68,104.68,False
T1125,1638.71,1638.71,False
T1126,586.03,586.03,False
T1127,513.95,393.55,True
T1128,129.05,129.05,False
T1129,1214.86,1214.86,False
T1130,61.87,61.87,False
T1131,366.82,219.07,True
T1132,27.58,27.58,False
T1133,597.64,597.64,False
T1134,557.68,0.0,True
T1135,131.03,131.03,False
T1136,22.62,22.62,False
T1137,21.19,21.19,False
T1138,155.32,155.32,False
T1139,36.84,36.84,False
T1140,306.59,306.59,False
T1141,204.66,204.66,False
T1142,117.31,0.0,True
T1143,170.64,170.64,False
T1144,305.37,305.37,False
T1145,330.94,330.94,False
T1146,27.7,27.7,False
T1147,109.8,109.8,False
T1148,767.75,767.75,False
T1149,114.39,114.39,False
T1150,69.43,69.43,False
T1151,117.11,117.11,False
T1152,2500.57,2500.57,False
T1153,841.63,841.63,False
T1154,545.02,545.02,False
T1155,732.16,732.16,False
T1156,247.63,247.63,False
T1157,80.13,80.13,False
T1158,649.32,649.32,False
T1159,184.47,184.47,False
T1160,315.94,315.94,False
T1161,1036.96,1036.96,False
T1162,17.65,11.89,True
T1163,223.64,223.64,False
T1164,268.32,268.32,False
T1165,45.05,0.0,True
T1166,275.34,275.34,False
T1167,1008.07,0.0,True
T1168,279.87,279.87,False
T1169,1694.96,1694.96,False
T1170,143.08,143.08,False
T1171,92.46,92.46,False
T1172,282.34,282.34,False
T1173,312.43,312.43,False
T1174,87.47,87.47,False
T1175,148.73,148.73,False
T1176,2220.55,2220.55,False
T1177,74.04,74.04,False
T1178,482.19,482.19,False
T1179,158.98,231.09,True
T1180,457.97,457.97,False
T1181,484.44,484.44,False
T1182,325.7,325.7,False
T1183,385.58,385.58,False
T1184,230.47,230.47,False
T1185,248.63,248.63,False
T1186,623.13,615.59,True
T1187,593.04,593.04,False
T1188,39.54,39.54,False
T1189,52.24,52.24,False
T1190,30.0,30.0,False
T1191,648.99,648.99,False
T1192,547.2,547.2,False
T1193,338.83,338.83,False
T1194,164.34,164.34,False
T1195,221.16,221.16,False
T1196,135.82,135.82,False
T1197,16.63,16.63,False
T1198,1106.27,1106.27,False
T1199,781.54,0.0,True
T1200,190.8,190.8,False
T1201,1921.27,1921.27,False
T1202,186.76,186.76,False
T1203,344.72,344.72,False
T1204,262.47,262.47,False
T1205,247.25,247.25,False
T1206,257.43,257.43,False
T1207,25.49,25.49,False
T1208,243.84,0.0,True
T1209,68.22,68.22,False
T1210,60.97,60.97,False
T1211,125.77,125.77,False
T1212,298.67,298.67,False
T1213,132.6,132.6,False
T1214,968.66,968.66,False
T1215,828.49,828.49,False
T1216,728.33,0.0,True
T1217,40.51,40.51,False
T1218,344.81,344.81,False
T1219,839.12,839.12,False
T1220,339.97,339.97,False
T1221,62.86,0.0,True
T1222,198.48,198.48,False
T1223,672.21,882.85,True
T1224,126.45,126.45,False
T1225,202.84,202.84,False
T1226,52.88,52.88,False
T1227,407.15,407.15,False
T1228,337.96,337.96,False
T1229,77.1,77.1,False
T1230,193.42,193.42,False
T1231,215.23,0.0,True
T1232,452.86,452.86,False
T1233,265.55,265.55,False
T1234,86.7,86.7,False
T1235,73.71,73.71,False
T1236,240.12,240.12,False
T1237,92.94,92.94,False
T1238,540.54,305.69,True
T1239,434.99,434.99,False
T1240,685.42,685.42,False
T1241,86.15,86.15,False
T1242,1335.12,0.0,True
T1243,1303.26,1303.26,False
T1244,187.28,187.28,False
T1245,919.88,919.88,False
T1246,306.22,356.1,True
T1247,249.32,249.32,False
T1248,617.04,617.04,False
T1249,165.3,165.3,False
T1250,361.06,361.06,False
T1251,835.81,1130.63,True
T1252,700.91,700.91,False
T1253,394.26,496.18,True
T1254,72.02,72.02,False
T1255,384.78,384.78,False
T1256,719.86,719.86,False
T1257,99.12,99.12,False
T1258,230.11,230.11,False
T1259,168.81,168.81,False
T1260,232.34,0.0,True
T1261,211.12,211.12,False
T1262,1128.17,1128.17,False
T1263,452.15,452.15,False
T1264,1258.07,1258.07,False
T1265,442.08,0.0,True
T1266,827.27,827.27,False
T1267,766.21,0.0,True
T1268,950.48,1118.83,True
T1269,113.94,113.94,False
T1270,1074.25,1074.25,False
T1271,658.24,658.24,False
T1272,350.76,0.0,True
T1273,602.59,602.59,False
T1274,89.92,0.0,True
T1275,133.65,133.65,False
T1276,98.42,98.42,False
T1277,423.97,423.97,False
T1278,75.23,75.23,False
T1279,117.42,117.42,False
T1280,198.93,0.0,True
T1281,117.69,117.69,False
T1282,526.3,526.3,False
T1283,424.41,424.41,False
T1284,621.57,621.57,False
T1285,2682.38,2682.38,False
T1286,423.82,0.0,True
T1287,179.02,179.02,False
T1288,621.85,621.85,False
T1289,64.73,64.73,False
T1290,800.74,800.74,False
T1291,475.86,475.86,False
T1292,216.79,216.79,False
T1293,359.65,359.65,False
T1294,1189.13,1189.13,False
T1295,264.69,264.69,False
T1296,1592.02,1592.02,False
T1297,2.98,2.98,False
T1298,65.1,0.0,True
T1299,95.69,95.69,False
T1300,671.57,671.57,False
T1301,0.75,0.75,False
T1302,868.28,1040.67,True
T1303,159.34,159.34,False
T1304,179.34,179.34,False
T1305,516.75,516.75,False
T1306,517.53,517.53,False
T1307,629.08,629.08,False
T1308,341.59,341.59,False
T1309,712.94,712.94,False
T1310,491.98,491.98,False
T1311,594.38,594.38,False
T1312,969.59,969.59,False
T1313,577.69,577.69,False
T1314,972.95,0.0,True
T1315,65.44,65.44,False
T1316,808.78,808.78,False
T1317,161.25,161.25,False
T1318,360.87,360.87,False
T1319,756.89,0.0,True
T1320,29.88,29.88,False
T1321,309.45,309.45,False
T1322,596.44,596.44,False
T1323,440.66,440.66,False
T1324,510.54,510.54,False
T1325,945.29,945.29,False
T1326,1689.87,1689.87,False
T1327,268.07,268.07,False
T1328,598.55,598.55,False
T1329,284.87,284.87,False
T1330,52.47,52.47,False
T1331,48.41,48.41,False
T1332,1130.86,1130.86,False
T1333,584.42,584.42,False
T1334,116.43,139.57,True
T1335,285.59,380.77,True
T1336,798.75,798.75,False
T1337,57.68,57.68,False
T1338,178.17,178.17,False
T1339,319.28,319.28,False
T1340,225.72,225.72,False
T1341,20.65,20.65,False
T1342,301.65,0.0,True
T1343,93.38,93.38,False
T1344,70.11,70.11,False
T1345,382.06,382.06,False
T1346,540.17,540.17,False
T1347,581.7,581.7,False
T1348,361.23,361.23,False
T1349,606.8,606.8,False
T1350,145.73,0.0,True
T1351,693.24,693.24,False
T1352,827.23,827.23,False
T1353,36.77,36.77,False
T1354,2.96,2.96,False
T1355,227.24,227.24,False
T1356,499.59,499.59,False
T1357,1098.2,0.0,True
T1358,49.67,49.67,False
T1359,41.57,41.57,False
T1360,84.22,84.22,False
T1361,378.69,378.69,False
T1362,457.97,457.97,False
T1363,394.45,394.45,False
T1364,457.27,457.27,False
T1365,512.58,512.58,False
T1366,466.8,466.8,False
T1367,809.03,809.03,False
T1368,2383.27,2383.27,False
T1369,462.53,462.53,False
T1370,566.94,566.94,False
T1371,234.29,0.0,True
T1372,712.4,712.4,False
T1373,357.8,357.8,False
T1374,1884.84,1884.84,False
T1375,626.09,626.09,False
T1376,572.05,0.0,True
T1377,284.8,284.8,False
T1378,4.62,4.62,False
T1379,144.59,144.59,False
T1380,220.58,220.58,False
T1381,1262.73,1262.73,False
T1382,1064.98,1064.98,False
T1383,1512.15,1512.15,False
T1384,150.44,150.44,False
T1385,270.92,270.92,False
T1386,199.02,199.02,False
T1387,1276.83,1276.83,False
T1388,77.52,77.52,False
T1389,295.76,0.0,True
T1390,623.05,623.05,False
T1391,507.32,507.32,False
T1392,252.59,251.2,True
T1393,166.38,166.38,False
T1394,195.58,195.58,False
T1395,449.55,449.55,False
T1396,278.7,0.0,True
T1397,793.55,793.55,False
T1398,2188.74,2188.74,False
T1399,116.67,116.67,False
T1400,207.63,207.63,False
T1401,121.84,121.84,False
T1402,569.76,569.76,False
T1403,429.15,429.15,False
T1404,145.03,145.03,False
T1405,821.61,821.61,False
T1406,64.28,64.28,False
T1407,11.56,11.56,False
T1408,45.24,45.24,False
T1409,441.9,441.9,False
T1410,248.34,248.34,False
T1411,2.45,2.45,False
T1412,1127.26,1127.26,False
T1413,32.39,32.39,False
T1414,917.81,917.81,False
T1415,33.39,33.39,False
T1416,709.16,709.16,False
T1417,54.42,54.42,False
T1418,83.35,83.35,False
T1419,252.87,252.87,False
T1420,375.38,375.38,False
T1421,71.81,71.81,False
T1422,235.67,235.67,False
T1423,874.66,874.66,False
T1424,759.14,0.0,True
T1425,270.53,270.53,False
T1426,95.83,95.83,False
T1427,551.07,551.07,False
T1428,900.22,900.22,False
T1429,254.52,254.52,False
T1430,706.31,706.31,False
T1431,49.9,49.9,False
T1432,194.78,194.78,False
T1433,656.86,656.86,False
T1434,26.91,0.0,True
T1435,99.86,99.86,False
T1436,164.97,164.97,False
T1437,666.08,666.08,False
T1438,225.86,225.86,False
T1439,316.27,316.27,False
T1440,443.9,443.9,False
T1441,547.05,547.05,False
T1442,1074.62,1074.62,False
T1443,816.82,816.82,False
T1444,290.79,290.79,False
T1445,571.92,571.92,False
T1446,816.69,816.69,False
T1447,507.06,507.06,False
T1448,248.93,248.93,False
T1449,277.66,0.0,True
T1450,226.48,226.48,False
T1451,199.09,199.09,False
T1452,1.69,1.69,False
T1453,208.75,208.75,False
T1454,182.25,182.25,False
T1455,79.95,79.95,False
T1456,378.68,378.68,False
T1457,97.72,97.72,False
T1458,1296.99,1296.99,False
T1459,873.4,873.4,False
T1460,138.62,0.0,True
T1461,118.02,118.02,False
T1462,98.88,98.88,False
T1463,1.93,1.93,False
T1464,128.35,128.35,False
T1465,1253.32,1253.32,False
T1466,94.63,94.63,False
T1467,454.72,454.72,False
T1468,823.98,823.98,False
T1469,271.26,271.26,False
T1470,750.64,750.64,False
T1471,1639.55,1639.55,False
T1472,217.97,0.0,True
T1473,1384.62,1384.62,False
T1474,146.56,0.0,True
T1475,196.95,196.95,False
T1476,169.7,169.7,False
T1477,598.48,598.48,False
T1478,944.68,944.68,False
T1479,208.19,0.0,True
T1480,1062.81,1062.81,False
T1481,91.32,91.32,False
T1482,152.86,152.86,False
T1483,75.3,75.3,False
T1484,1366.44,1366.44,False
T1485,139.55,139.55,False
T1486,2713.53,2713.53,False
T1487,374.95,374.95,False
T1488,478.48,478.48,False
T1489,1291.62,1291.62,False
T1490,450.82,450.82,False
T1491,326.84,326.84,False
T1492,224.9,224.9,False
T1493,498.82,498.82,False
T1494,302.53,302.53,False
T1495,2.75,3.94,True
T1496,83.82,83.82,False
T1497,277.99,277.99,False
T1498,935.36,935.36,False
T1499,58.09,58.09,False
T1500,157.91,157.91,False
T1501,2218.16,2218.16,False
T1502,11.85,11.85,False
T1503,30.09,30.09,False
T1504,1095.45,0.0,True
T1505,653.31,653.31,False
T1506,171.45,171.45,False
T1507,769.9,613.19,True
T1508,1349.93,1349.93,False
T1509,43.23,43.23,False
T1510,790.47,790.47,False
T1511,338.12,0.0,True
T1512,313.1,313.1,False
T1513,908.94,908.94,False
T1514,350.73,350.73,False
T1515,127.27,127.27,False
T1516,735.46,735.46,False
T1517,118.27,118.27,False
T1518,683.74,683.74,False
T1519,358.59,358.59,False
T1520,425.39,427.69,True
T1521,1255.12,1255.12,False
T1522,661.51,661.51,False
T1523,887.74,887.74,False
T1524,308.32,308.32,False
T1525,52.12,52.12,False
T1526,1307.56,1307.56,False
T1527,473.48,473.48,False
T1528,42.23,0.0,True
T1529,1137.11,1137.11,False
T1530,581.1,581.1,False
T1531,5.69,5.69,False
T1532,173.66,159.63,True
T1533,11.72,11.72,False
T1534,417.81,417.81,False
T1535,212.09,0.0,True
T1536,146.14,0.0,True
T1537,210.08,210.08,False
T1538,634.79,634.79,False
T1539,23.26,23.26,False
T1540,837.74,837.74,False
T1541,339.99,0.0,True
T1542,171.16,171.16,False
T1543,160.25,160.25,False
T1544,595.41,595.41,False
T1545,89.45,89.45,False
T1546,176.37,176.37,False
T1547,413.85,413.85,False
T1548,291.26,291.26,False
T1549,650.89,0.0,True
T1550,794.45,0.0,True
T1551,135.83,135.83,False
T1552,213.68,213.68,False
T1553,599.61,599.61,False
T1554,112.31,143.54,True
T1555,29.16,29.16,False
T1556,506.95,506.95,False
T1557,165.14,165.14,False
T1558,1342.78,1342.78,False
T1559,898.12,898.12,False
T1560,369.9,369.9,False
T1561,1630.3,0.0,True
T1562,332.14,332.14,False
T1563,664.42,664.42,False
T1564,185.08,185.08,False
T1565,143.98,143.98,False
T1566,540.26,540.26,False
T1567,15.16,15.16,False
T1568,384.11,384.11,False
T1569,252.79,252.79,False
T1570,166.81,166.81,False
T1571,299.85,299.85,False
T1572,56.0,56.0,False
T1573,220.81,0.0,True
T1574,76.14,76.14,False
T1575,1291.02,0.0,True
T1576,412.49,412.49,False
T1577,109.11,0.0,True
T1578,82.39,82.39,False
T1579,32.02,32.02,False
T1580,470.89,470.89,False
T1581,52.53,46.46,True
T1582,141.61,141.61,False
T1583,416.17,416.17,False
T1584,179.7,0.0,True
T1585,685.44,685.44,False
T1586,806.82,806.82,False
T1587,252.07,252.07,False
T1588,153.46,93.31,True
T1589,563.15,563.15,False
T1590,420.0,0.0,True
T1591,666.3,666.3,False
T1592,658.68,658.68,False
T1593,818.53,566.74,True
T1594,19.39,19.39,False
T1595,335.82,335.82,False
T1596,75.49,75.49,False
T1597,448.14,448.14,False
T1598,349.79,349.79,False
T1599,229.1,229.1,False
T1600,174.56,174.56,False
T1601,364.66,364.66,False
T1602,587.47,587.47,False
T1603,2318.93,0.0,True
T1604,119.68,119.68,False
T1605,399.18,399.18,False
T1606,365.57,365.57,False
T1607,39.47,39.47,False
T1608,417.09,417.09,False
T1609,169.17,169.17,False
T1610,411.56,411.56,False
T1611,745.32,745.32,False
T1612,803.21,803.21,False
T1613,1099.25,1099.25,False
T1614,305.81,305.81,False
T1615,1096.19,1096.19,False
T1616,1405.06,1405.06,False
T1617,578.62,578.62,False
T1618,1028.52,1028.52,False
T1619,596.03,596.03,False
T1620,2409.42,2409.42,False
T1621,766.55,766.55,False
T1622,98.72,0.0,True
T1623,89.57,89.57,False
T1624,1256.28,1857.81,True
T1625,1962.62,2691.15,True
T1626,1991.25,1991.25,False
T1627,14.15,14.15,False
T1628,91.73,91.73,False
T1629,20.2,20.2,False
T1630,52.82,52.82,False
T1631,175.49,175.49,False
T1632,962.94,0.0,True
T1633,499.34,499.34,False
T1634,2047.99,2047.99,False
T1635,118.84,118.84,False
T1636,84.28,84.28,False
T1637,2.1,0.0,True
T1638,503.32,503.32,False
T1639,609.78,609.78,False
T1640,540.17,540.17,False
T1641,247.44,247.44,False
T1642,465.4,465.4,False
T1643,682.19,682.19,False
T1644,305.45,0.0,True
T1645,15.03,15.03,False
T1646,459.57,459.57,False
T1647,60.84,60.84,False
T1648,280.72,280.72,False
T1649,34.14,34.14,False
T1650,79.64,79.64,False
T1651,937.54,937.54,False
T1652,644.57,644.57,False
T1653,5.61,5.61,False
T1654,848.42,848.42,False
T1655,1154.35,0.0,True
T1656,41.95,41.95,False
T1657,935.85,935.85,False
T1658,83.24,0.0,True
T1659,234.1,234.1,False
T1660,646.37,646.37,False
T1661,642.7,642.7,False
T1662,530.37,530.37,False
T1663,569.27,569.27,False
T1664,700.64,700.64,False
T1665,575.43,575.43,False
T1666,23.68,23.68,False
T1667,868.97,868.97,False
T1668,90.45,90.45,False
T1669,346.14,346.14,False
T1670,1747.5,1747.5,False
T1671,66.72,66.72,False
T1672,190.58,190.58,False
T1673,318.91,318.91,False
T1674,91.9,91.9,False
T1675,588.27,588.27,False
T1676,15.84,15.84,False
T1677,480.65,480.65,False
T1678,1274.95,0.0,True
T1679,1030.58,1030.58,False
T1680,800.14,800.14,False
T1681,40.53,40.53,False
T1682,86.83,86.83,False
T1683,845.06,845.06,False
T1684,827.73,827.73,False
T1685,490.87,490.87,False
T1686,445.64,445.64,False
T1687,588.11,588.11,False
T1688,470.61,634.22,True
T1689,388.49,388.49,False
T1690,692.77,692.77,False
T1691,917.21,917.21,False
T1692,656.0,656.0,False
T1693,127.08,127.08,False
T1694,117.98,117.98,False
T1695,63.34,63.34,False
T1696,19.82,19.82,False
T1697,270.82,270.82,False
T1698,349.25,0.0,True
T1699,1470.32,1470.32,False
T1700,19.08,19.08,False
T1701,506.39,506.39,False
T1702,35.44,0.0,True
T1703,466.79,466.79,False
T1704,224.98,224.98,False
T1705,118.86,0.0,True
T1706,498.52,498.52,False
T1707,252.89,252.89,False
T1708,378.87,378.87,False
T1709,104.93,104.93,False
T1710,494.69,494.69,False
T1711,1213.59,1423.46,True
T1712,648.87,648.87,False
T1713,218.32,218.32,False
T1714,397.56,0.0,True
T1715,524.11,524.11,False
T1716,523.59,523.59,False
T1717,2584.78,2584.78,False
T1718,266.66,266.66,False
T1719,768.89,768.89,False
T1720,517.93,517.93,False
T1721,348.15,348.15,False
T1722,272.71,272.71,False
T1723,131.53,0.0,True
T1724,544.2,544.2,False
T1725,80.23,80.23,False
T1726,825.61,825.61,False
T1727,337.22,337.22,False
T1728,630.24,630.24,False
T1729,154.64,0.0,True
T1730,305.67,0.0,True
T1731,411.78,411.78,False
T1732,31.64,31.64,False
T1733,1082.12,1060.28,True
T1734,998.6,998.6,False
T1735,740.43,740.43,False
T1736,99.41,80.69,True
T1737,89.8,89.8,False
T1738,1109.92,1109.92,False
T1739,857.87,857.87,False
T1740,739.82,739.82,False
T1741,135.25,135.25,False
T1742,1422.62,0.0,True
T1743,2635.35,2635.35,False
T1744,963.76,963.76,False
T1745,123.89,123.89,False
T1746,44.4,44.4,False
T1747,680.91,680.91,False
T1748,317.16,317.16,False
T1749,7.97,7.97,False
T1750,38.94,38.94,False
T1751,201.61,201.61,False
T1752,204.25,204.25,False
T1753,461.46,461.46,False
T1754,393.77,393.77,False
T1755,489.5,489.5,False
T1756,1037.79,0.0,True
T1757,1115.47,1333.35,True
T1758,396.52,0.0,True
T1759,379.16,379.16,False
T1760,42.68,42.68,False
T1761,191.79,0.0,True
T1762,203.45,203.45,False
T1763,91.16,91.16,False
T1764,475.88,0.0,True
T1765,625.46,625.46,False
T1766,296.55,296.55,False
T1767,182.65,110.43,True
T1768,13.8,13.8,False
T1769,236.95,236.95,False
T1770,1358.58,1358.58,False
T1771,670.68,670.68,False
T1772,1242.26,1242.26,False
T1773,828.49,828.49,False
T1774,277.55,277.55,False
T1775,185.91,185.91,False
T1776,311.28,0.0,True
T1777,2770.42,2770.42,False
T1778,1463.29,1463.29,False
T1779,1462.7,1462.7,False
T1780,351.83,351.83,False
T1781,245.08,245.08,False
T1782,260.38,260.38,False
T1783,1329.3,1329.3,False
T1784,882.01,882.01,False
T1785,137.39,137.39,False
T1786,965.69,965.69,False
T1787,249.07,249.07,False
T1788,1631.81,0.0,True
T1789,381.37,381.37,False
T1790,1145.96,1145.96,False
T1791,646.42,646.42,False
T1792,297.59,297.59,False
T1793,330.91,330.91,False
T1794,43.28,43.28,False
T1795,697.05,697.05,False
T1796,24.73,24.73,False
T1797,142.21,123.76,True
T1798,128.88,128.88,False
T1799,269.16,0.0,True
T1800,335.29,335.29,False
T1801,184.62,153.75,True
T1802,68.76,68.76,False
T1803,539.5,539.5,False
T1804,465.64,465.64,False
T1805,195.41,195.41,False
T1806,632.2,632.2,False
T1807,1144.21,1144.21,False
T1808,102.16,102.16,False
T1809,325.31,0.0,True
T1810,652.25,0.0,True
T1811,433.75,433.75,False
T1812,884.84,884.84,False
T1813,2146.01,2146.01,False
T1814,16.42,16.42,False
T1815,1287.41,1287.41,False
T1816,496.63,496.63,False
T1817,428.01,428.01,False
T1818,559.46,559.46,False
T1819,369.56,369.56,False
T1820,92.47,92.47,False
T1821,1.81,1.81,False
T1822,972.23,972.23,False
T1823,421.48,325.59,True
T1824,77.44,77.44,False
T1825,959.81,959.81,False
T1826,427.34,427.34,False
T1827,327.92,327.92,False
T1828,14.42,14.42,False
T1829,297.81,297.81,False
